product_id,product_name,category,average_unit_price,overall_quantity,overall_transactions,overall_revenue,overall_profit,first_sale_date,last_sale_date,overall_active_days,overall_daily_quantity_rate,overall_transaction_rate,overall_active_day_rate,overall_profit_margin
1046,Silicon Teat (s),General Grocery,100.0,19,11,1900.0,152.0,2024-12-06,2025-12-10,11,0.025991792065663474,0.015047879616963064,0.015047879616963064,0.08
1047,Silicon Teat (s) new,General Grocery,120.0,17,9,2040.0,204.0,2024-01-25,2025-12-27,9,0.023255813953488372,0.012311901504787962,0.012311901504787962,0.1
1048,Silicon Teat (M),General Grocery,100.0,28,14,2800.0,224.0,2024-02-02,2025-11-22,14,0.038303693570451436,0.019151846785225718,0.019151846785225718,0.08
1049,Lacto Calamine powder 70g,General Grocery,360.0,19,13,6840.0,760.0,2024-02-04,2025-11-29,13,0.025991792065663474,0.017783857729138167,0.017783857729138167,0.1111111111111111
1050,Lacto Calamine Lotion 100ml,Personal Care,370.0,56,31,20720.0,1680.0,2024-01-22,2025-12-28,31,0.07660738714090287,0.04240766073871409,0.04240766073871409,0.08108108108108109
1051,Lacto Cream 43g,Personal Care,170.0,50,28,8500.0,750.0,2024-01-27,2025-12-30,28,0.06839945280437756,0.038303693570451436,0.038303693570451436,0.08823529411764706
1052,Feeding Bottle 240ml(blue),General Grocery,330.0,36,15,11880.0,1080.0,2024-04-23,2025-11-25,14,0.049247606019151846,0.02051983584131327,0.019151846785225718,0.09090909090909091
1054,Feeding Bottle 240ml (Blue),General Grocery,315.0,38,17,11970.0,950.0,2024-02-27,2025-12-25,16,0.05198358413132695,0.023255813953488372,0.02188782489740082,0.07936507936507936
1055,Feeding Bottle 240ml (Rose),General Grocery,315.0,21,12,6615.0,525.0,2024-01-08,2025-12-20,12,0.028727770177838577,0.016415868673050615,0.016415868673050615,0.07936507936507936
1058,Feeding Bottle 120ml (Blue),General Grocery,295.0,39,21,11505.0,585.0,2024-01-08,2025-11-12,20,0.0533515731874145,0.028727770177838577,0.027359781121751026,0.05084745762711865
1059,Feeding Bottle 120ml (Rose),General Grocery,295.0,29,18,8555.0,435.0,2024-01-03,2025-12-06,18,0.03967168262653899,0.024623803009575923,0.024623803009575923,0.05084745762711865
1060,P.Baby Cologne (magic) 50ml,Baby & Kids,170.0,666,372,113220.0,9990.0,2024-01-03,2025-12-28,287,0.9110807113543091,0.5088919288645691,0.39261285909712723,0.08823529411764706
1061,P.Baby Cologne (magic) 100ml,Baby & Kids,300.0,64,38,19200.0,1280.0,2024-04-23,2025-12-28,38,0.08755129958960328,0.05198358413132695,0.05198358413132695,0.06666666666666667
1062,P.Baby Cologne (Active)50ml,Baby & Kids,170.0,46,25,7820.0,690.0,2024-01-07,2025-11-14,24,0.06292749658002736,0.03419972640218878,0.03283173734610123,0.08823529411764706
1063,P.Baby Cologne (Bedtime)100ml,Baby & Kids,300.0,76,49,22800.0,1520.0,2024-02-04,2025-12-23,47,0.1039671682626539,0.06703146374829001,0.06429548563611491,0.06666666666666667
1064,P.Baby Cream (Floral) 200ml,Baby & Kids,260.0,44,30,11440.0,1448.92,2024-01-25,2025-11-03,30,0.060191518467852256,0.04103967168262654,0.04103967168262654,0.12665384615384617
1065,P.Baby Cream (Floral) 100ml,Baby & Kids,165.0,81,42,13365.0,1215.0,2024-01-27,2025-12-19,39,0.11080711354309165,0.057455540355677154,0.0533515731874145,0.09090909090909091
1066,P.Baby Cream (Active) 200ml,Baby & Kids,250.0,56,34,14000.0,1400.0,2024-01-29,2025-12-28,34,0.07660738714090287,0.046511627906976744,0.046511627906976744,0.1
1067,P.Baby Cream (Active) 100ml,Baby & Kids,165.0,59,35,9735.0,885.0,2024-01-27,2025-12-28,34,0.08071135430916553,0.047879616963064295,0.046511627906976744,0.09090909090909091
1068,P.Baby Cream (Bedtime) 50ml,Baby & Kids,90.0,60,35,5400.0,480.0,2024-01-05,2025-12-26,35,0.08207934336525308,0.047879616963064295,0.047879616963064295,0.08888888888888889
1069,P.Baby Cream (Bedtime) 100ml,Baby & Kids,170.0,661,376,112370.0,19830.0,2024-01-02,2025-12-31,287,0.9042407660738714,0.5143638850889193,0.39261285909712723,0.17647058823529413
1070,P.Baby Talc 90g,Baby & Kids,100.0,43,30,4300.0,344.0,2024-01-17,2025-12-31,30,0.058823529411764705,0.04103967168262654,0.04103967168262654,0.08
1071,K. Baby Cologne (venivel) 50ml,Baby & Kids,170.0,34,23,5780.0,510.0,2024-02-28,2025-12-22,23,0.046511627906976744,0.03146374829001368,0.03146374829001368,0.08823529411764706
1072,K. Baby Cologne (herbal) 50ml,Baby & Kids,170.0,69,39,11730.0,1035.0,2024-01-01,2025-12-21,37,0.09439124487004104,0.0533515731874145,0.0506155950752394,0.08823529411764706
1073,Panda Baby Cologne 50ml,Baby & Kids,160.0,60,38,9600.0,600.0,2024-01-13,2025-12-09,37,0.08207934336525308,0.05198358413132695,0.0506155950752394,0.0625
1074,Panda Baby Cream 100ml,Baby & Kids,165.0,32,21,5280.0,480.0,2024-01-08,2025-11-29,21,0.04377564979480164,0.028727770177838577,0.028727770177838577,0.09090909090909091
1075,P. Baby Shampoo 100ml,Baby & Kids,125.0,100,47,12500.0,1000.0,2024-01-03,2025-12-31,44,0.13679890560875513,0.06429548563611491,0.060191518467852256,0.08
1076,P. Baby Bodywash 100ml,Baby & Kids,150.0,72,43,10800.0,1080.0,2024-01-23,2025-11-28,41,0.09849521203830369,0.058823529411764705,0.0560875512995896,0.1
1077,P. Baby Soap (Babytime) 100g,Baby & Kids,74.0,586,353,43364.0,3943.78,2024-01-01,2025-12-31,264,0.801641586867305,0.4829001367989056,0.36114911080711354,0.09094594594594595
1078,P. Baby Soap (Aloe/Neem) 100g,Baby & Kids,67.0,686,395,45962.0,4802.0,2024-01-01,2025-12-30,297,0.9384404924760602,0.5403556771545828,0.4062927496580027,0.1044776119402985
1079,P. Baby Soap (Herbal) 100g,Baby & Kids,74.0,686,387,50764.0,4616.780000000001,2024-01-03,2025-12-26,288,0.9384404924760602,0.5294117647058824,0.39398084815321477,0.09094594594594596
1080,P. Baby Soap (Active) 95g /4,Baby & Kids,265.0,90,57,23850.0,2169.0,2024-01-09,2025-12-26,54,0.12311901504787962,0.07797537619699042,0.07387140902872777,0.09094339622641509
1081,P. Baby Soap (Pure) 95g / 4,Baby & Kids,265.0,94,58,24910.0,1880.0,2024-01-28,2025-12-13,55,0.12859097127222982,0.07934336525307797,0.07523939808481532,0.07547169811320754
1082,C.Baby Soap (floral)100g,Baby & Kids,70.0,760,413,53200.0,5054.0,2024-01-01,2025-12-31,295,1.039671682626539,0.5649794801641587,0.40355677154582764,0.095
1083,C.Baby Soap (floral) 75g / 5,Baby & Kids,240.0,72,37,17280.0,1440.0,2024-01-03,2025-12-27,35,0.09849521203830369,0.0506155950752394,0.047879616963064295,0.08333333333333333
1084,C.Baby Soap (Almond) 100g,Baby & Kids,75.0,96,51,7200.0,683.52,2024-02-06,2025-12-23,51,0.13132694938440492,0.06976744186046512,0.06976744186046512,0.09493333333333333
1085,C.Baby Soap (Almond) 75g / 5,Baby & Kids,265.0,75,46,19875.0,3375.0,2024-01-31,2025-11-11,44,0.10259917920656635,0.06292749658002736,0.060191518467852256,0.16981132075471697
1086,C.Baby Soap (Pokuru wada) 100g / 4,Baby & Kids,240.0,73,41,17520.0,1460.0,2024-01-20,2025-12-20,40,0.09986320109439124,0.0560875512995896,0.05471956224350205,0.08333333333333333
1087,C.Baby Soap (Kohomba) 100g / 4,Baby & Kids,240.0,92,51,22080.0,1840.0,2024-01-05,2025-12-13,47,0.12585499316005472,0.06976744186046512,0.06429548563611491,0.08333333333333333
1088,C.Baby Soap (Pichcha) 125g,Baby & Kids,75.0,410,238,30750.0,2870.0,2024-01-01,2025-12-31,183,0.560875512995896,0.32558139534883723,0.2503419972640219,0.09333333333333334
1089,C.Baby Soap (Pokuruwada) 125g,Baby & Kids,80.0,80,46,6400.0,608.0,2024-01-03,2025-12-23,45,0.1094391244870041,0.06292749658002736,0.06155950752393981,0.095
1090,C.Baby Soap (Kohomba) 125g,Baby & Kids,75.0,91,48,6825.0,637.0,2024-01-14,2025-12-28,46,0.12448700410396717,0.06566347469220246,0.06292749658002736,0.09333333333333334
1091,K. Baby Soap (Avocado) 90g,Baby & Kids,67.0,654,368,43818.0,3270.0,2024-01-01,2025-12-30,290,0.8946648426812586,0.5034199726402189,0.3967168262653899,0.07462686567164178
1092,K. Baby Soap (Avocado) 5pcs,Baby & Kids,235.0,90,50,21150.0,1350.0,2024-01-07,2025-12-31,48,0.12311901504787962,0.06839945280437756,0.06566347469220246,0.06382978723404255
1093,K. Baby Soap (Venivel) 90g,Baby & Kids,67.0,79,46,5293.0,395.0,2024-01-20,2025-12-28,45,0.10807113543091655,0.06292749658002736,0.06155950752393981,0.07462686567164178
1094,K. Baby Soap (Venivel) 5pcs,Baby & Kids,235.0,69,41,16215.0,1035.0,2024-01-02,2025-11-14,39,0.09439124487004104,0.0560875512995896,0.0533515731874145,0.06382978723404255
1095,K. Baby Soap (Floral) 90g,Baby & Kids,67.0,81,47,5427.0,405.0,2024-01-08,2025-12-06,44,0.11080711354309165,0.06429548563611491,0.060191518467852256,0.07462686567164178
1096,K. Baby Soap (Floral) 5pcs,Baby & Kids,235.0,74,40,17390.0,1110.0,2024-01-05,2025-11-19,36,0.1012311901504788,0.05471956224350205,0.049247606019151846,0.06382978723404255
1097,K. Baby Soap (Herbal) 90g,Baby & Kids,67.0,94,57,6298.0,470.0,2024-01-08,2025-12-06,57,0.12859097127222982,0.07797537619699042,0.07797537619699042,0.07462686567164178
1098,Rathmal Baby Soap 75g,Baby & Kids,60.0,669,378,40140.0,3345.0,2024-01-01,2025-12-31,295,0.9151846785225718,0.5170998632010944,0.40355677154582764,0.08333333333333333
1099,Rathmal Baby Soap 75g / 5,Baby & Kids,250.0,70,37,17500.0,1400.0,2024-03-06,2025-12-21,35,0.09575923392612859,0.0506155950752394,0.047879616963064295,0.08
1100,Delum Baby Soap 75g,Baby & Kids,60.0,90,49,5400.0,450.0,2024-01-12,2025-12-21,46,0.12311901504787962,0.06703146374829001,0.06292749658002736,0.08333333333333333
1101,Kekulu Soap 70g,Personal Care,50.0,87,55,4350.0,435.0,2024-01-15,2025-12-30,55,0.11901504787961696,0.07523939808481532,0.07523939808481532,0.1
1102,Baby Milk Soap 75g,Baby & Kids,100.0,654,383,65400.0,5232.0,2024-01-01,2025-12-25,306,0.8946648426812586,0.5239398084815321,0.4186046511627907,0.08
1103,Ben10 Baby cologne 100ml,Baby & Kids,265.0,44,34,11660.0,880.0,2024-01-17,2025-12-30,33,0.060191518467852256,0.046511627906976744,0.04514363885088919,0.07547169811320754
1104,AXE Body Perfume,Personal Care,250.0,70,41,17500.0,1750.0,2024-01-11,2025-12-17,39,0.09575923392612859,0.0560875512995896,0.0533515731874145,0.1
1106,B K After Shave 50ml,General Grocery,340.0,16,7,5440.0,320.0,2024-01-01,2025-05-05,7,0.02188782489740082,0.009575923392612859,0.009575923392612859,0.058823529411764705
1107,B K Hair Gel,Personal Care,220.0,71,39,15620.0,1420.0,2024-01-08,2025-12-07,37,0.09712722298221614,0.0533515731874145,0.0506155950752394,0.09090909090909091
1110,Kumarika Hair Oil 50ml,Personal Care,80.0,139,36,11120.0,1112.0,2024-01-25,2025-12-30,34,0.19015047879616964,0.049247606019151846,0.046511627906976744,0.1
1114,Kesha Hair oil (jasmine) 100ml,Personal Care,175.0,105,23,18375.0,1575.0,2024-02-14,2025-09-15,23,0.1436388508891929,0.03146374829001368,0.03146374829001368,0.08571428571428572
1115,Nerralu Hiar oil 100ml,Cooking Essentials,180.0,232,51,41760.0,4308.24,2024-01-18,2025-12-27,49,0.3173734610123119,0.06976744186046512,0.06703146374829001,0.10316666666666666
1116,7Oil,General Grocery,210.0,876,198,183960.0,18396.0,2024-01-02,2025-12-25,148,1.198358413132695,0.2708618331053352,0.2024623803009576,0.1
1117,7Oil Black Seed 50ml,General Grocery,110.0,77,19,8470.0,770.0,2024-01-21,2025-12-23,19,0.10533515731874145,0.025991792065663474,0.025991792065663474,0.09090909090909091
1118,Silicone oil 50ml,Cooking Essentials,310.0,248,54,76880.0,7440.0,2024-01-01,2025-12-20,50,0.3392612859097127,0.07387140902872777,0.06839945280437756,0.0967741935483871
1119,Silicone oil 25ml,Cooking Essentials,195.0,1636,385,319020.0,24540.0,2024-01-02,2025-12-31,286,2.238030095759234,0.5266757865937073,0.3912448700410397,0.07692307692307693
1120,Axe oil 3ml,Cooking Essentials,120.0,206,54,24720.0,3090.0,2024-01-21,2025-12-06,50,0.2818057455540356,0.07387140902872777,0.06839945280437756,0.125
1121,Axe oil 5ml,Cooking Essentials,200.0,1642,398,328400.0,32840.0,2024-01-01,2025-12-25,311,2.246238030095759,0.5444596443228454,0.42544459644322846,0.1
1122,Vaseline Sun+ 100ml,General Grocery,990.0,32,17,31680.0,4012.16,2024-01-20,2025-11-23,17,0.04377564979480164,0.023255813953488372,0.023255813953488372,0.12664646464646465
1123,Vaseline Cocoa 100ml,General Grocery,820.0,31,18,25420.0,310.0,2024-02-18,2025-12-30,17,0.04240766073871409,0.024623803009575923,0.023255813953488372,0.012195121951219513
1125,Vaseline Healthy 100ml,General Grocery,240.0,38,21,9120.0,950.0,2024-01-07,2025-12-22,21,0.05198358413132695,0.028727770177838577,0.028727770177838577,0.10416666666666667
1126,Vaseline Healthy 200ml,General Grocery,430.0,50,21,21500.0,1750.0,2024-04-05,2025-12-26,21,0.06839945280437756,0.028727770177838577,0.028727770177838577,0.08139534883720931
1127,Vaseline Deep 100ml,General Grocery,425.0,39,19,16575.0,2099.37,2024-02-04,2025-11-10,19,0.0533515731874145,0.025991792065663474,0.025991792065663474,0.12665882352941177
1128,Vaseline Intensive care 300ml,General Grocery,545.0,37,20,20165.0,1739.0,2024-01-03,2025-10-20,20,0.0506155950752394,0.027359781121751026,0.027359781121751026,0.08623853211009175
1129,Vaseline Advanced 300ml,General Grocery,850.0,40,22,34000.0,4000.0,2024-01-10,2025-12-13,22,0.05471956224350205,0.030095759233926128,0.030095759233926128,0.11764705882352941
1131,Ponds BB+ 18g,General Grocery,460.0,28,15,12880.0,1120.0,2024-02-17,2025-12-31,15,0.038303693570451436,0.02051983584131327,0.02051983584131327,0.08695652173913043
1132,Ponds BB+ 9g,General Grocery,290.0,20,10,5800.0,600.0,2024-03-22,2025-11-19,9,0.027359781121751026,0.013679890560875513,0.012311901504787962,0.10344827586206896
1133,Ponds White Beauty 23g,General Grocery,240.0,35,17,8400.0,875.0,2024-01-25,2025-12-17,17,0.047879616963064295,0.023255813953488372,0.023255813953488372,0.10416666666666667
1134,Fair&Lovely Ayurvedic 25g,General Grocery,240.0,41,20,9840.0,1025.0,2024-01-05,2025-12-31,19,0.0560875512995896,0.027359781121751026,0.025991792065663474,0.10416666666666667
1135,Glow & Lovely (malti vitamin)25g,Health & Medicine,225.0,33,15,7425.0,660.0,2024-01-16,2025-11-23,14,0.04514363885088919,0.02051983584131327,0.019151846785225718,0.08888888888888889
1136,Glow & Handsome Cream 25g,Personal Care,250.0,57,25,14250.0,1804.6200000000001,2024-04-03,2025-12-03,24,0.07797537619699042,0.03419972640218878,0.03283173734610123,0.12664
1138,Glow & Handsome Facewash 50g,General Grocery,280.0,44,20,12320.0,2053.48,2024-01-20,2025-12-13,19,0.060191518467852256,0.027359781121751026,0.025991792065663474,0.16667857142857143
1139,ayush Face Cream 25g,Personal Care,270.0,74,39,19980.0,2220.0,2024-01-06,2025-12-27,38,0.1012311901504788,0.0533515731874145,0.05198358413132695,0.1111111111111111
1140,ayush Face Wash 50g,Cleaning & Household,260.0,65,41,16900.0,2817.1000000000004,2024-01-01,2025-12-01,40,0.08891928864569083,0.0560875512995896,0.05471956224350205,0.16669230769230772
1141,ayush Face Wash 80g,Cleaning & Household,445.0,74,36,32930.0,5488.58,2024-01-01,2025-12-29,36,0.1012311901504788,0.049247606019151846,0.049247606019151846,0.1666741573033708
1142,Fair & Lovely Facewash 50g,General Grocery,250.0,58,24,14500.0,1740.0,2024-03-09,2025-12-23,24,0.07934336525307797,0.03283173734610123,0.03283173734610123,0.12
1145,Sunsilk Shampoo (Thick)80ml,Personal Care,160.0,389,223,62240.0,5835.0,2024-01-02,2025-12-30,177,0.5321477428180574,0.30506155950752395,0.2421340629274966,0.09375
1146,Sunsilk Shampoo (Coconut)80ml,Personal Care,180.0,177,44,31860.0,3540.0,2024-01-16,2025-12-17,44,0.2421340629274966,0.060191518467852256,0.060191518467852256,0.1111111111111111
1147,Sunsilk Shampoo (Almond)80ml,Personal Care,180.0,95,56,17100.0,1900.0,2024-01-05,2025-12-25,53,0.12995896032831739,0.07660738714090287,0.07250341997264022,0.1111111111111111
1148,Sunsilk Shampoo (Black)80ml,Personal Care,160.0,681,393,108960.0,0.0,2024-01-01,2025-12-31,297,0.9316005471956225,0.5376196990424077,0.4062927496580027,0.0
1149,Sunsilk Shampoo (Thick)180ml,Personal Care,240.0,92,42,22080.0,2760.0,2024-01-02,2025-12-20,40,0.12585499316005472,0.057455540355677154,0.05471956224350205,0.125
1150,Sunsilk Shampoo (Long)180ml,Personal Care,240.0,66,41,15840.0,1980.0,2024-03-01,2025-12-28,40,0.09028727770177838,0.0560875512995896,0.05471956224350205,0.125
1151,Sunsilk Shampoo (Black)180ml,Personal Care,265.0,1260,739,333900.0,79644.6,2024-01-01,2025-12-30,455,1.7236662106703147,1.0109439124487005,0.6224350205198358,0.23852830188679247
1152,Sunsilk Shampoo (Green Tea)180ml,Personal Care,300.0,610,339,183000.0,15250.0,2024-01-01,2025-12-30,265,0.8344733242134063,0.4637482900136799,0.3625170998632011,0.08333333333333333
1153,Sunsilk Shampoo (Almond)180ml,Personal Care,300.0,623,360,186900.0,15575.0,2024-01-03,2025-12-29,281,0.8522571819425444,0.49247606019151846,0.3844049247606019,0.08333333333333333
1154,Sunsilk Conditioner 80ml,Personal Care,160.0,44,26,7040.0,660.0,2024-01-02,2025-12-29,26,0.060191518467852256,0.03556771545827633,0.03556771545827633,0.09375
1155,Lifebuoy(Strong&long) 80ml,General Grocery,130.0,48,25,6240.0,720.0,2024-01-05,2025-12-30,25,0.06566347469220246,0.03419972640218878,0.03419972640218878,0.11538461538461539
1156,Lifebuoy(Strong&long) 180ml,General Grocery,520.0,39,20,20280.0,390.0,2024-02-20,2025-12-02,19,0.0533515731874145,0.027359781121751026,0.025991792065663474,0.019230769230769232
1157,Lifebuoy(anti dandruff)80ml,General Grocery,300.0,32,14,9600.0,960.0,2024-01-24,2025-09-30,14,0.04377564979480164,0.019151846785225718,0.019151846785225718,0.1
1158,Lifebuoy(anty dandruff)175ml,General Grocery,235.0,26,11,6110.0,630.24,2024-01-15,2025-12-13,11,0.03556771545827633,0.015047879616963064,0.015047879616963064,0.10314893617021277
1159,Lifebuoy(Herbal)80ml,General Grocery,130.0,28,14,3640.0,420.0,2024-02-15,2025-08-12,13,0.038303693570451436,0.019151846785225718,0.017783857729138167,0.11538461538461539
1160,Lifebuoy(Strong&Thick)175ml,General Grocery,215.0,36,17,7740.0,900.0,2024-02-06,2025-12-08,16,0.049247606019151846,0.023255813953488372,0.02188782489740082,0.11627906976744186
1161,Clear Shampoo (Soft care)80ml,Personal Care,185.0,61,37,11285.0,1163.8799999999999,2024-01-08,2025-12-24,36,0.08344733242134063,0.0506155950752394,0.049247606019151846,0.10313513513513513
1162,Clear Shampoo (Soft care)180ml,Personal Care,310.0,59,31,18290.0,1770.0,2024-01-24,2025-12-02,30,0.08071135430916553,0.04240766073871409,0.04103967168262654,0.0967741935483871
